what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1476240753412
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1476240753450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240753514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1476240753536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240758885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240781811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240785329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240788493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476240792549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240863808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240875818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476240877552
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1476240915316
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1476240915401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1476240946684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476240956061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241028178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241041934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241048294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241055946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241066518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241078389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241085902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241093078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241100520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241100950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241120351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241130980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476241137697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241170511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241214778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476241217389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241220400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241246479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241252152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476241270118
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1476241308819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241309675
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1476241309717
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476241310059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476241310318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241316325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241347010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241352348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241395228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476241403948
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1476241404909
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1476241468738
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1476241468741
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1476241468751
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241473438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241479036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241484016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241490981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241501777
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241504975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241506874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241507986
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241519093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241521153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241523319
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241531053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241532083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241532954
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241537752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241539459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241540441
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241543563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241544250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241545157
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241552103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241553918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241555491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241559044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241562142
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241567004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241568235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241569512
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241579670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241580866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241581802
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241584482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241585211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241586093
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241588527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241589651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241591439
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241597333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241600091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241601741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241613537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241694800
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476241697444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1476241699550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1476241705842
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241731923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241733760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241735925
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241738828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241740005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241740997
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241745599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241747776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241749789
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241753605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241754243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241755042
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241760688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241761491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241762395
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241765632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241766464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241767284
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241771709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241772568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241773716
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241780903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241782942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241784319
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1476241790035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241790989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241792147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1476241815909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1476241818198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241831433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241870079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241878323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476241882357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1476241911390
